TargetID,ProbeID,9967500097_A.AVG_Signal,9967500097_A.Detection Pval,9967500097_A.BEAD_STDERR,9967500097_A.Avg_NBEADS,9967500097_B.AVG_Signal,9967500097_B.Detection Pval,9967500097_B.BEAD_STDERR,9967500097_B.Avg_NBEADS,9967500097_C.AVG_Signal,9967500097_C.Detection Pval,9967500097_C.BEAD_STDERR,9967500097_C.Avg_NBEADS,9967500097_D.AVG_Signal,9967500097_D.Detection Pval,9967500097_D.BEAD_STDERR,9967500097_D.Avg_NBEADS,9967500097_E.AVG_Signal,9967500097_E.Detection Pval,9967500097_E.BEAD_STDERR,9967500097_E.Avg_NBEADS,9967500097_F.AVG_Signal,9967500097_F.Detection Pval,9967500097_F.BEAD_STDERR,9967500097_F.Avg_NBEADS,9967500097_G.AVG_Signal,9967500097_G.Detection Pval,9967500097_G.BEAD_STDERR,9967500097_G.Avg_NBEADS,9967500097_H.AVG_Signal,9967500097_H.Detection Pval,9967500097_H.BEAD_STDERR,9967500097_H.Avg_NBEADS
NEGATIVE,3870064,59.72017,0.7055138,4.467468,44,68.0847,0.4047619,5.423785,36,59.56144,0.7719298,4.100389,43,71.14717,0.4511278,4.579006,49,55.04762,0.9072682,3.657709,35,70.53324,0.4548872,7.274968,34,72.55446,0.3909774,7.91377,34,81.79238,0.2230576,8.019585,33
NEGATIVE,3870075,72.40879,0.2807018,6.455416,32,81.73123,0.1353384,6.374749,34,70.91677,0.3132832,4.121021,32,77.30192,0.2982456,5.62141,36,68.34676,0.3609022,3.873311,33,76.23936,0.3132832,6.256203,26,64.66736,0.6629072,4.182832,33,72.40083,0.4461153,4.936987,28
NEGATIVE,3870433,118.5545,0.007518797,8.782578,34,113.2888,0.01253133,8.593329,38,105.3705,0.02255639,6.212637,47,101.5141,0.06766918,6.828236,40,94.82141,0.02631579,6.209685,34,99.86642,0.06140351,8.007906,35,81.31712,0.1917293,3.982805,32,137.9636,0.007518797,19.83917,27
NEGATIVE,3870468,59.65657,0.7092732,3.454148,42,69.74805,0.3621554,4.24622,35,61.22214,0.7017544,3.269992,51,68.18324,0.5614035,4.483665,35,66.51788,0.4235589,4.092412,49,60.84328,0.8170426,4.000502,34,64.05195,0.6929824,5.05664,37,61.34883,0.8521304,3.207311,36
NEGATIVE,3890598,81.28405,0.1290727,6.235948,33,65.49889,0.5,5.305303,44,80.13845,0.1353384,5.607836,45,67.49316,0.585213,4.416064,41,69.31722,0.3270677,4.813444,37,80.77007,0.2192982,9.049382,27,83.4771,0.1679198,7.032219,33,70.9783,0.4849624,3.064381,40
NEGATIVE,3890746,57.87752,0.7882205,4.421459,36,64.41968,0.5513784,4.092245,53,56.50679,0.8759398,2.920215,48,78.37644,0.2794486,7.049754,35,95.20169,0.02255639,9.442476,37,71.84712,0.4210526,7.678177,27,73.0957,0.3709273,6.147586,37,71.4278,0.4749373,7.759186,38
NEGATIVE,3940187,75.20059,0.2180451,7.217519,25,80.54407,0.1491228,6.628292,36,72.45206,0.2744361,3.69074,37,76.9225,0.3082707,5.497215,33,72.54193,0.2393484,5.110858,30,67.23496,0.5877193,4.247422,30,74.81069,0.3370927,4.725677,45,71.32056,0.4761905,4.914115,40
NEGATIVE,3940292,60.22416,0.6704261,3.524728,32,51.82181,0.9649123,3.424445,26,59.65989,0.7681704,4.681466,32,66.68201,0.6090226,5.88827,33,63.07345,0.5701754,5.004045,28,56.74973,0.9298246,3.266725,36,59.71364,0.8533835,4.057551,27,60.53298,0.8746867,4.07459,32
NEGATIVE,3940324,74.82605,0.2230576,5.77107,36,72.35461,0.2932331,6.613659,30,67.15173,0.4335839,4.107004,32,69.60669,0.5112782,3.880408,40,73.48763,0.2142857,5.064855,40,83.30284,0.1754386,8.60693,27,70.45594,0.4661654,3.921752,43,69.55188,0.5363408,4.537156,35
NEGATIVE,3940386,51.20842,0.9824561,3.190296,25,51.23171,0.9724311,4.532347,34,59.4144,0.7794486,5.516768,35,77.94843,0.2882206,7.287565,28,63.06824,0.5714286,4.703245,38,60.42411,0.8308271,5.098019,36,70.67883,0.4561403,6.227984,31,87.46612,0.1441103,8.631227,37
NEGATIVE,3940632,63.00797,0.5551379,5.760609,34,64.32497,0.556391,5.612756,27,65.14732,0.5150376,5.459347,37,60.48106,0.8345864,5.09336,31,73.74072,0.2130326,6.145167,35,94.41075,0.08270676,11.34733,33,70.30222,0.4724311,5.155078,29,70.82508,0.4874687,6.471579,32
NEGATIVE,3990056,86.45961,0.09022556,7.083472,29,88.97024,0.07894737,6.416506,29,90.2609,0.07017544,6.748274,28,79.64451,0.2518797,5.530558,30,83.57291,0.0802005,5.22865,26,102.7209,0.05137845,13.46642,21,91.98412,0.08646616,9.763664,32,103.6717,0.04761905,11.86447,33
NEGATIVE,3990369,85.31672,0.09649123,5.525974,24,97.52013,0.04260652,7.687053,29,110.2005,0.01629073,10.88923,16,97.29382,0.0839599,5.688552,33,88.60249,0.04636591,8.790557,21,148.0819,0.003759399,16.63976,26,89.92922,0.1002506,6.822231,35,88.07159,0.1378446,5.497021,35
NEGATIVE,3990451,54.08263,0.9223058,4.100663,43,57.00451,0.8446115,4.351354,37,55.00064,0.9223058,3.1703,41,58.24364,0.9035088,4.449806,40,57.04866,0.8433584,3.69681,36,49.78088,0.9974937,2.603645,35,56.6871,0.9448621,4.24867,27,55.832,0.9774436,3.509445,36
NEGATIVE,3990494,92.7394,0.06265664,6.660458,46,77.84208,0.1879699,5.939653,31,83.66082,0.1115288,7.805609,31,77.44272,0.2944862,6.732145,26,66.48975,0.424812,5.141028,27,101.808,0.05639098,8.990824,37,101.2533,0.04010025,10.40445,30,87.14694,0.1516291,6.588324,31
NEGATIVE,4010717,73.87177,0.2431078,5.720838,35,71.38279,0.3157895,4.258224,39,83.94915,0.1065163,6.781691,31,88.92994,0.1353384,6.852121,36,79.79583,0.1215539,5.813433,31,87.91908,0.1303258,7.296046,33,80.56741,0.2067669,6.708769,31,82.57791,0.2117794,5.352649,35
NEGATIVE,4010753,64.93038,0.4837093,3.421055,35,66.38093,0.4674186,4.689189,30,62.9597,0.6027569,4.515944,46,59.46763,0.8684211,4.421087,36,73.95819,0.2030075,5.120396,43,61.90785,0.7857143,3.965513,44,66.62031,0.593985,3.044384,45,67.32028,0.6177945,5.454489,29
NEGATIVE,4040050,76.61829,0.1992481,5.662437,37,74.29607,0.2531328,4.955348,41,67.31041,0.4285714,4.946514,36,81.15783,0.2293233,6.068606,46,82.34166,0.08897243,9.111288,34,70.34583,0.4661654,3.548704,39,78.22112,0.2443609,5.825601,33,87.38338,0.1478697,7.472658,28
NEGATIVE,4040332,68.18931,0.3784461,4.637538,41,60.71698,0.7055138,4.649576,29,71.45412,0.302005,5.082922,36,75.31599,0.3433584,7.734012,33,76.43808,0.1704261,5.897327,35,68.9636,0.5125313,8.209768,28,69.1814,0.5025063,3.907335,37,110.1254,0.03007519,16.24785,32
NEGATIVE,4040722,65.07699,0.4761905,4.150485,37,56.93359,0.849624,3.732487,34,62.35285,0.6390978,3.668071,39,62.90332,0.7481203,4.43974,37,62.2254,0.6190476,4.26687,37,59.04468,0.8659148,4.444778,31,70.95211,0.4398496,5.024538,31,59.01964,0.924812,4.24808,25
NEGATIVE,4040725,75.69442,0.2092732,4.965106,43,66.38684,0.4661654,4.272147,39,70.48425,0.3233083,5.032424,38,72.99146,0.3972431,5.989469,35,66.59028,0.4185464,5.630057,30,60.12777,0.8383459,3.573972,35,83.51437,0.1666667,6.43746,31,68.76598,0.566416,4.601119,34
NEGATIVE,4050364,57.55035,0.7982456,5.104244,23,48.00133,0.9962406,2.423871,30,56.7604,0.8621554,3.870042,32,53.53049,0.9724311,2.944905,33,59.19827,0.7669173,4.038249,36,58.10442,0.8972431,4.745636,38,60.83962,0.8170426,4.739821,37,60.19286,0.8884712,4.350667,29
NEGATIVE,4050408,67.23104,0.406015,4.651629,32,52.15981,0.9586466,3.64273,30,52.6683,0.9598997,3.475286,29,69.22833,0.5250627,4.866601,36,66.91009,0.4047619,4.202675,32,63.3461,0.7343358,4.731599,35,53.44318,0.9837093,3.50145,34,69.10193,0.5488722,6.769165,39
NEGATIVE,4050411,59.73222,0.7030075,3.877071,30,62.7679,0.6290727,6.540135,24,61.58015,0.6879699,3.659661,35,66.10828,0.6315789,4.862689,35,62.44805,0.6065163,3.630228,39,64.95937,0.660401,3.497273,44,72.51439,0.3934837,4.90306,46,72.51547,0.4423559,5.548127,43
NEGATIVE,4060019,76.09447,0.2042606,6.819804,30,61.9479,0.660401,4.235863,28,69.03529,0.3609022,4.780587,34,82.29629,0.2042606,6.409335,36,81.46609,0.1015038,6.628107,32,92.08281,0.0989975,7.935929,24,70.78746,0.4473684,5.904725,30,60.02002,0.8922306,3.281627,32
NEGATIVE,4060707,53.58381,0.9360902,3.675164,35,60.31785,0.7280702,4.434875,34,56.66401,0.8721805,3.881193,37,59.3452,0.8709273,3.248828,33,68.21468,0.3634085,4.21081,40,71.971,0.4185464,4.146367,30,57.91679,0.906015,4.42394,30,76.18966,0.3333333,6.604178,44
NEGATIVE,4070050,77.62959,0.1854637,4.84338,38,86.52321,0.09774436,6.726259,39,73.84241,0.2406015,5.779204,35,70.97532,0.4548872,4.829613,30,84.46667,0.0689223,7.781806,33,88.90767,0.1215539,8.279241,29,74.8069,0.339599,5.498691,41,97.66855,0.07393484,9.413171,27
NEGATIVE,4070465,66.40155,0.4385965,6.833559,28,66.2542,0.4699248,4.532047,30,63.46892,0.575188,4.636168,43,67.07413,0.5952381,6.183385,22,55.15893,0.906015,3.703563,31,68.75881,0.5213032,5.861773,31,72.98503,0.3746867,7.428731,30,73.2281,0.414787,5.881123,30
NEGATIVE,4070711,68.25315,0.377193,5.722663,33,53.95701,0.9235589,5.561089,36,50.15934,0.9887218,2.467965,38,73.3259,0.3884712,6.831108,36,54.60607,0.9185464,3.192031,33,63.88819,0.7142857,4.48666,40,70.13543,0.4761905,6.512939,33,70.42827,0.5025063,5.645176,45
NEGATIVE,4120168,74.51579,0.2293233,4.328728,39,70.04443,0.3533835,6.245251,25,65.77638,0.4887218,4.516441,38,65.19241,0.660401,8.663395,22,59.66331,0.7380952,4.383492,32,73.19952,0.3922306,5.268462,44,60.64,0.8233083,3.715373,47,61.81721,0.8383459,3.50253,33
NEGATIVE,4120242,62.19988,0.5864662,4.58477,35,51.03227,0.9774436,3.516281,34,52.46531,0.9636592,3.090871,45,61.9183,0.79198,4.866659,35,67.41561,0.3909774,4.747364,37,53.45538,0.9736842,3.757022,38,68.07645,0.5451128,5.15827,30,59.13355,0.9197995,4.358404,35
NEGATIVE,4120379,54.38804,0.9172933,4.580564,34,60.26423,0.7293233,4.057514,35,65.73576,0.4924812,3.572944,36,62.55658,0.7669173,4.009893,33,60.16903,0.7055138,4.585195,38,50.00646,0.9949875,4.366252,20,64.13794,0.6904762,7.066827,27,65.85082,0.6754386,4.628102,39
NEGATIVE,4150017,79.05106,0.1629073,4.246134,42,69.47921,0.3671679,3.249676,32,69.61633,0.3421053,3.779261,31,79.01981,0.2669173,5.08739,36,82.27463,0.0914787,5.929112,28,84.64324,0.1666667,5.510538,31,75.29069,0.3182957,5.708823,35,87.94151,0.1390978,6.9731,39
NEGATIVE,4150360,58.9333,0.7406015,4.668836,31,55.39912,0.8997494,3.928933,27,55.60587,0.9085213,4.607261,23,72.55924,0.4072682,8.596316,29,68.60104,0.3483709,5.312677,27,62.55264,0.7719298,5.264258,34,59.28664,0.8634085,4.273547,34,72.78576,0.4285714,5.798241,26
NEGATIVE,4150630,67.71564,0.3897243,5.442052,35,55.4473,0.8972431,3.23844,38,61.42161,0.6954888,3.899567,47,83.41528,0.179198,7.071094,45,60.75204,0.6766917,4.448913,27,69.5188,0.4937343,5.240045,33,75.4744,0.3157895,5.596005,38,74.93214,0.3734336,10.01756,22
NEGATIVE,4150743,62.91033,0.5576441,4.764855,34,62.96412,0.6215539,4.923266,32,64.29037,0.5501253,4.998788,40,64.76791,0.679198,3.932015,40,57.99513,0.8107769,3.535158,38,70.91191,0.4411027,4.400567,41,66.54306,0.5989975,4.635463,31,62.7643,0.7982456,4.591105,26
NEGATIVE,4180451,77.91886,0.179198,5.661154,44,67.10393,0.4448622,6.121082,27,66.38838,0.462406,3.937337,45,82.77567,0.1929825,5.676018,41,63.64329,0.547619,3.957011,36,78.88228,0.2506266,7.370046,26,75.35387,0.3170426,6.004641,38,67.39751,0.6140351,5.280387,31
NEGATIVE,4180494,67.29547,0.4035088,4.523981,27,59.47023,0.7681704,3.867709,46,62.91514,0.6065163,4.33767,46,77.27,0.3007519,7.300713,33,62.39363,0.6115288,5.888435,35,75.83991,0.3258145,6.351448,35,65.78744,0.6240602,5.196846,30,71.92475,0.462406,5.446023,29
NEGATIVE,4180670,59.08967,0.735589,5.879221,26,58.83173,0.7894737,4.821505,26,83.90202,0.1077694,7.378831,40,62.77032,0.7593985,3.504216,36,81.7405,0.0952381,8.112292,39,87.09437,0.1390978,9.905974,29,63.49825,0.7092732,4.934485,28,75.37303,0.3521303,6.221884,39
NEGATIVE,4200332,61.00476,0.6403509,4.200001,32,66.76004,0.4511278,4.879211,38,68.85494,0.3696742,4.333797,36,61.63808,0.7969925,4.792085,39,70.76495,0.2844611,5.500818,36,60.52972,0.8283208,5.558172,29,77.77426,0.2531328,7.921623,35,63.59573,0.7669173,4.033627,31
NEGATIVE,4200438,70.19021,0.3195489,7.289961,31,65.28638,0.5112782,6.185554,23,51.00882,0.9786968,2.450914,47,73.43313,0.3872181,6.102294,32,59.61266,0.7431078,3.648053,35,75.51244,0.3333333,6.789795,32,74.83021,0.3345865,7.583938,32,69.69781,0.5250627,4.341329,46
NEGATIVE,4210010,63.23479,0.5451128,7.352153,21,76.24289,0.2180451,5.409777,42,79.22295,0.1478697,7.868686,26,82.79328,0.1917293,7.622218,31,61.2613,0.6629072,5.064878,32,78.9787,0.2481203,5.13349,39,64.57152,0.6666667,2.96742,36,74.05201,0.3922306,3.725004,34
NEGATIVE,4210717,81.76142,0.1253133,6.127302,34,88.95918,0.08145364,5.625316,32,87.72112,0.08521304,5.786292,39,89.70479,0.1240602,8.575331,29,80.01318,0.1203008,6.808326,32,96.61948,0.07017544,8.396099,39,80.70036,0.2030075,5.141973,32,86.89645,0.1566416,5.143571,34
NEGATIVE,4220168,68.55273,0.3696742,4.796922,39,62.55416,0.6403509,4.379485,34,59.18666,0.7882205,3.98199,25,72.55344,0.4097744,5.023763,42,65.61724,0.4573935,5.201931,37,61.64884,0.7969925,5.202731,28,70.75281,0.4536341,5.321092,41,66.82774,0.6390978,4.134642,37
NEGATIVE,4220201,53.72475,0.9310777,2.990623,37,62.88437,0.6253133,4.007697,44,61.08347,0.7092732,3.913168,42,70.30733,0.4824561,5.27318,37,56.1219,0.8796992,3.660567,35,67.67821,0.5739349,5.301768,31,66.61189,0.5952381,4.644167,48,59.66082,0.9047619,3.787841,26
NEGATIVE,4230025,58.92596,0.7418546,4.525862,43,57.06934,0.8421053,4.921861,34,61.97743,0.6629072,4.059485,36,90.59533,0.1190476,11.98196,32,61.98783,0.6303258,3.675453,40,77.43394,0.2794486,6.29749,37,77.77557,0.2518797,6.721171,28,59.12239,0.9223058,4.972116,32
NEGATIVE,4230544,63.06004,0.5538847,5.683117,34,70.07817,0.3521303,6.418073,32,73.71632,0.2431078,4.797888,32,96.04318,0.08897243,11.82107,25,68.39222,0.358396,5.266766,28,70.45241,0.4598998,6.694901,23,71.26712,0.4273183,6.632848,34,80.01196,0.2556391,8.016391,22
NEGATIVE,4250136,61.47807,0.6127819,4.778067,43,67.14169,0.4423559,7.126359,28,56.74771,0.8634085,4.478634,32,60.53248,0.8320802,4.804572,38,54.25145,0.9260651,4.388242,29,62.65846,0.764411,4.70436,23,72.05593,0.4072682,5.157888,41,67.22211,0.6240602,3.887283,33
NEGATIVE,4250288,52.61604,0.9598997,3.541676,27,65.94839,0.4824561,5.725297,30,64.85736,0.5275689,4.053653,36,61.30758,0.8082707,4.061713,23,56.98251,0.8483709,3.923846,32,69.53955,0.4924812,4.466776,37,76.00121,0.3007519,5.995244,35,60.35474,0.8834587,4.193261,27
NEGATIVE,4260070,64.94131,0.4824561,6.019907,30,58.28302,0.8132832,4.118792,31,67.7785,0.4160401,5.079191,37,73.73232,0.3796993,3.953961,40,73.92379,0.20802,7.185474,37,70.78454,0.4448622,7.484801,31,76.10734,0.2969925,5.879755,34,63.99887,0.7493734,4.322848,33
NEGATIVE,4260133,56.53032,0.839599,4.182393,23,78.96973,0.1716792,7.42714,22,72.27566,0.283208,5.415593,28,82.15512,0.2055138,6.883275,24,61.21218,0.6641604,4.364103,35,73.4469,0.3847118,6.012589,37,74.61585,0.3433584,5.138444,37,71.46494,0.4724311,7.486897,29
NEGATIVE,4260156,74.43784,0.2343358,4.763728,38,74.61393,0.2481203,6.321039,29,69.29369,0.3521303,4.565075,34,78.76595,0.2694235,5.202778,36,76.20457,0.1729323,7.259144,30,65.81703,0.6315789,4.607,36,75.92391,0.3045113,6.084706,37,81.5626,0.2318296,4.975292,39
NEGATIVE,4260367,55.66878,0.8796992,3.795363,32,58.4227,0.8070176,3.160521,33,60.50696,0.735589,4.533242,36,54.2378,0.9611529,3.401079,36,60.35133,0.7005013,4.477945,25,63.46051,0.7305765,5.412977,27,67.86502,0.5551379,6.40101,34,64.41909,0.7343358,3.745172,38
NEGATIVE,4260414,60.77206,0.650376,3.058121,37,67.64383,0.4260652,5.535287,20,72.13972,0.2894737,6.978552,25,76.66901,0.3170426,7.372633,31,60.35395,0.6992481,4.701958,29,75.01593,0.339599,6.456323,30,61.70705,0.7807018,4.350172,26,74.87313,0.377193,10.05035,23
NEGATIVE,4280259,62.52195,0.5689223,4.484319,29,65.07082,0.518797,4.416303,33,62.40736,0.6378446,3.78907,35,70.11558,0.4874687,4.931001,34,61.18326,0.6654136,6.031909,27,77.87067,0.273183,4.976354,47,60.0224,0.8433584,4.003475,28,62.77717,0.7969925,3.345664,35
NEGATIVE,4280328,66.18497,0.4461153,5.641995,32,57.45234,0.8295739,4.46327,26,62.53996,0.6240602,3.882485,37,64.65585,0.6817043,4.332604,38,66.70316,0.4135338,3.381069,36,79.60974,0.2380952,7.183019,37,70.61683,0.4573935,4.817571,38,96.9943,0.07518797,10.29813,28
NEGATIVE,4280543,60.28928,0.6679198,5.67907,34,56.34779,0.8746867,4.310865,27,64.38604,0.5463659,3.902335,39,60.72323,0.8283208,4.549367,33,63.71466,0.5438597,5.475013,32,64.84987,0.6654136,5.941371,25,72.86118,0.3796993,6.950311,35,67.91949,0.5977443,5.343636,34
NEGATIVE,4280747,70.83396,0.3057644,3.990593,39,68.18163,0.4022556,4.872718,36,76.95621,0.1766917,4.930209,42,79.81973,0.2468672,5.313743,38,65.09818,0.4849624,3.3439,43,78.10239,0.2669173,6.75123,31,68.83295,0.518797,3.68798,39,86.41436,0.1616541,5.286034,44
NEGATIVE,4290095,78.19376,0.1754386,8.263803,29,58.3796,0.8082707,4.566993,31,76.16356,0.1929825,5.156239,33,68.59102,0.5401003,3.410562,36,66.73461,0.4122807,4.344417,38,65.90234,0.6278195,4.703847,30,66.33984,0.6077694,4.674393,36,80.47475,0.2531328,6.734892,42
NEGATIVE,4290307,63.21696,0.547619,4.357805,39,72.75433,0.2844611,5.366508,37,59.18903,0.7869674,3.004424,34,75.42479,0.3383459,4.905954,44,68.10909,0.368421,4.989583,37,67.76206,0.5726817,4.761741,37,68.27052,0.537594,4.694624,38,58.66672,0.9360902,4.921941,33
NEGATIVE,4290500,68.71825,0.3621554,5.913778,30,58.19553,0.8157895,3.980245,40,73.56554,0.2443609,6.114577,29,74.54711,0.3646617,6.199729,36,61.06761,0.6679198,4.813533,36,61.49445,0.8045112,5.288908,34,72.00834,0.4097744,5.955294,36,71.42931,0.4736842,7.079342,38
NEGATIVE,4290603,70.0288,0.3220551,4.343476,40,73.31557,0.2744361,6.4282,24,77.37454,0.1691729,8.20451,23,79.78582,0.2481203,4.329597,33,74.6805,0.1917293,4.631803,46,75.62872,0.3308271,6.190939,24,82.02345,0.1829574,8.098619,32,68.84178,0.5601504,4.072349,27
NEGATIVE,4390326,68.33456,0.3746867,5.867223,33,63.46593,0.5914787,5.868621,25,56.44466,0.877193,3.553315,36,77.36005,0.2957394,7.744443,30,59.77031,0.7268171,3.725746,44,80.86272,0.2180451,7.528399,26,61.70234,0.7819549,4.160481,27,64.90379,0.7117795,4.980833,34
NEGATIVE,4390390,52.20776,0.9649123,3.595171,34,61.32423,0.6867168,4.31613,30,56.99035,0.8546366,4.394866,34,66.16003,0.6303258,4.516883,44,52.01432,0.9649123,3.582298,34,62.61953,0.7669173,4.27492,39,53.60497,0.9799499,3.319082,29,59.95729,0.89599,4.188444,41
NEGATIVE,4390575,91.8728,0.06766918,6.162112,34,112.0259,0.01629073,6.7226,41,104.43,0.02506266,6.66241,41,131.6259,0.01002506,9.845654,32,103.2813,0.01253133,9.240993,32,134.9154,0.01002506,10.93823,29,103.9388,0.03383459,7.054722,43,118.1718,0.02005013,9.324516,40
NEGATIVE,4480273,69.59969,0.3333333,6.206656,31,67.45155,0.4323308,4.687751,37,64.63503,0.537594,3.838801,43,73.47861,0.3847118,5.0449,41,72.42676,0.245614,4.610948,29,81.3153,0.2130326,7.086012,38,89.87334,0.1027569,7.732005,44,58.50767,0.9373434,4.316202,25
NEGATIVE,4480672,90.87926,0.07017544,8.832554,17,57.16874,0.8383459,3.501585,25,100.4993,0.03007519,14.0849,29,91.97649,0.1115288,6.759893,32,77.14691,0.1591479,7.206932,37,66.46033,0.6102757,4.356921,28,87.72783,0.1215539,11.75249,26,129.1636,0.01253133,25.27071,18
NEGATIVE,4480730,92.14266,0.06390978,6.140203,40,81.70945,0.1365915,5.03358,32,79.34532,0.1453634,6.455916,24,87.38194,0.1453634,6.301989,41,65.74332,0.4536341,3.739497,37,86.04522,0.1541353,6.36181,34,75.2609,0.3195489,6.699762,23,75.18513,0.3596491,3.455269,28
NEGATIVE,4490133,64.08325,0.5100251,4.453933,44,51.67815,0.9661654,4.197677,34,63.96134,0.556391,3.539323,45,59.48673,0.8671679,4.120293,41,59.32129,0.7556391,2.84937,43,58.79743,0.8746867,4.521773,35,61.29037,0.7969925,4.405009,41,66.36444,0.6541353,4.320565,33
NEGATIVE,4490196,61.52271,0.6115288,3.115547,37,55.8145,0.8909774,3.594308,47,71.75738,0.2982456,4.850657,36,55.65066,0.9473684,3.585494,30,69.84338,0.3070175,5.317467,29,60.04516,0.8433584,4.369292,30,66.49503,0.6027569,4.802175,35,53.32403,0.9924812,4.374909,28
NEGATIVE,4490292,66.7399,0.4235589,5.152094,37,56.78635,0.8546366,4.624585,28,69.14619,0.3558897,4.169814,27,57.5605,0.9210526,4.110481,29,59.02131,0.7756892,5.628704,15,67.95333,0.5601504,6.817993,24,61.29377,0.7957394,4.261155,29,62.95568,0.7907268,5.671443,31
NEGATIVE,4490392,78.70518,0.1666667,6.691983,45,64.46392,0.5488722,3.396118,46,59.9673,0.7593985,3.439156,51,76.39106,0.3258145,9.659844,30,73.39018,0.2192982,5.425436,37,66.21,0.6203008,4.702009,42,91.83547,0.0877193,10.11563,40,65.9735,0.6666667,4.487777,30
NEGATIVE,4490671,71.61614,0.2919799,4.936523,54,71.95807,0.3057644,5.034653,37,61.77827,0.6704261,4.359237,37,82.66974,0.1954887,8.236333,40,75.965,0.1766917,5.954704,27,59.00534,0.8696742,3.930691,31,71.35972,0.4235589,5.618345,37,62.47356,0.8132832,2.566509,27
NEGATIVE,4490681,60.94706,0.6441103,3.584475,47,54.2637,0.9197995,3.604568,33,56.3064,0.8822055,4.789471,34,68.33858,0.5526316,5.013317,41,56.24793,0.8746867,3.932562,39,66.38727,0.6115288,6.473224,32,76.89385,0.2719298,4.73586,52,61.74271,0.8408521,3.53312,43
NEGATIVE,4540021,53.75623,0.9285714,5.022645,27,72.05038,0.302005,6.202482,30,60.31376,0.7431078,5.609923,33,67.17129,0.5914787,4.93942,33,56.55815,0.8634085,4.526383,29,88.69186,0.1240602,7.987745,30,72.93391,0.377193,5.395391,38,60.39056,0.877193,5.753487,35
NEGATIVE,4540280,64.30389,0.5012531,5.467447,33,57.17179,0.8370928,4.553143,26,71.66838,0.2994987,6.061038,25,63.71535,0.7180451,3.799029,42,56.715,0.858396,4.055531,37,68.32143,0.5426065,5.361941,33,64.55338,0.6679198,3.565463,48,77.76032,0.2969925,7.026476,28
NEGATIVE,4540326,56.78698,0.8270677,3.037601,43,61.92953,0.6616541,3.755858,37,60.98045,0.7155389,4.549017,37,62.9793,0.7456141,3.890079,34,63.42176,0.5588973,5.048427,31,63.1711,0.7468672,4.437821,28,77.34411,0.2581454,6.074544,40,63.15452,0.7844611,4.2547,37
NEGATIVE,4560332,53.61155,0.9348371,3.670159,43,55.41359,0.8984963,2.442011,41,71.42638,0.3032582,5.226149,29,59.87589,0.8558897,3.995029,32,57.86053,0.8170426,3.892245,46,65.79539,0.6328321,4.868959,38,57.5098,0.9172933,3.686413,34,67.40492,0.6127819,5.374794,27
NEGATIVE,4560719,61.26195,0.6290727,4.379363,41,50.94887,0.9786968,4.354359,33,77.84502,0.1629073,6.410903,38,76.40802,0.3233083,6.868906,40,61.80018,0.6340852,5.62608,27,64.66994,0.6754386,4.48157,27,60.93607,0.8107769,4.950269,34,55.00104,0.9824561,3.922402,34
NEGATIVE,4570270,61.3614,0.6190476,4.373623,35,61.5639,0.6754386,4.018937,40,57.37917,0.839599,3.553994,25,75.62616,0.3320802,5.750299,38,58.97795,0.7807018,3.869394,40,67.82588,0.5689223,4.767728,21,62.96118,0.7368421,4.837612,26,76.85702,0.3170426,7.917696,29
NEGATIVE,4570433,58.1925,0.7781955,3.82882,37,53.51814,0.9385965,3.786522,30,55.11503,0.9197995,3.833364,29,54.12395,0.9649123,3.594219,27,59.88465,0.7180451,3.844599,34,70.38132,0.4636591,6.446858,31,61.75967,0.7781955,3.889092,42,91.72385,0.1052632,11.7002,31
NEGATIVE,4570494,55.3628,0.8884712,3.615845,44,51.97145,0.962406,4.066373,25,54.68033,0.9285714,6.713027,24,61.25984,0.8095238,5.87345,42,65.88202,0.4473684,3.979892,34,52.93451,0.9786968,3.889698,28,59.11385,0.8721805,3.835482,38,63.891,0.7506266,4.763701,33
NEGATIVE,4590138,62.42195,0.5764411,4.037378,39,63.7693,0.5814536,4.204501,39,82.80811,0.1177945,7.703264,32,63.90423,0.7105263,4.653897,40,54.45614,0.9223058,3.476259,28,74.85516,0.3471178,5.060012,34,65.15879,0.6441103,4.53876,47,89.47617,0.1253133,8.17221,32
NEGATIVE,4590484,93.6988,0.06015038,7.251599,39,94.7586,0.05137845,8.428285,27,85.87576,0.09273183,5.043076,39,84.26705,0.1704261,6.17913,37,70.98988,0.2744361,4.677339,28,96.28465,0.0726817,11.74332,25,75.96854,0.3032582,3.227138,39,81.73583,0.226817,3.507321,49
NEGATIVE,4610164,66.17745,0.4473684,5.131524,29,87.9615,0.0914787,7.727782,32,73.14322,0.2606516,5.221264,39,71.25425,0.4461153,4.140784,45,81.43605,0.1027569,5.84476,33,111.7729,0.02631579,11.85255,31,92.84545,0.07894737,7.759449,40,90.36421,0.1140351,8.513512,38
NEGATIVE,4610561,72.55215,0.2756892,4.449964,47,63.1191,0.6065163,3.702331,50,71.10131,0.3082707,4.593698,42,60.79221,0.8258145,3.969059,38,65.31491,0.4674186,4.265932,38,56.15513,0.9398496,3.707641,28,59.89222,0.8471178,3.484295,39,65.32735,0.7067669,3.720549,44
