TargetID,ProbeID,3999279026_A.AVG_Signal,3999279026_A.Detection Pval,3999279026_A.BEAD_STDERR,3999279026_A.Avg_NBEADS,3999279026_B.AVG_Signal,3999279026_B.Detection Pval,3999279026_B.BEAD_STDERR,3999279026_B.Avg_NBEADS,3999279026_C.AVG_Signal,3999279026_C.Detection Pval,3999279026_C.BEAD_STDERR,3999279026_C.Avg_NBEADS,3999279026_D.AVG_Signal,3999279026_D.Detection Pval,3999279026_D.BEAD_STDERR,3999279026_D.Avg_NBEADS,3999279026_E.AVG_Signal,3999279026_E.Detection Pval,3999279026_E.BEAD_STDERR,3999279026_E.Avg_NBEADS,3999279026_F.AVG_Signal,3999279026_F.Detection Pval,3999279026_F.BEAD_STDERR,3999279026_F.Avg_NBEADS,3999279026_G.AVG_Signal,3999279026_G.Detection Pval,3999279026_G.BEAD_STDERR,3999279026_G.Avg_NBEADS,3999279026_H.AVG_Signal,3999279026_H.Detection Pval,3999279026_H.BEAD_STDERR,3999279026_H.Avg_NBEADS
BIOTIN,2900458,62661.43,0,991.1567,36,59936.36,0,1810.409,30,57327.96,0,2568.231,26,59263.36,0,1569.12,30,54387.03,0,2242.723,34,60393.73,0,738.7283,21,61596.25,0,1367.467,28,59142.02,0,1439.487,39
BIOTIN,7200743,54699.85,0,1180.976,107,57060.12,0,834.4336,92,58365.2,0,1014.592,92,59342.4,0,907.0947,105,54523.31,0,1075.437,119,55759.02,0,934.8641,109,59574.3,0,988.8278,111,58559.57,0,973.3405,102
CY3_HYB,730475,2326.689,0,78.99092,110,2236.363,0,60.25283,100,2098.087,0,66.68008,111,2187.493,0,52.37665,124,2242.812,0,68.84915,117,2162.411,0,52.70898,149,2312.585,0,67.58054,114,2268.232,0,60.85339,105
CY3_HYB,1400044,28266.01,0,1257.084,65,29124.52,0,854.4493,62,25823.77,0,1007.448,63,27936.67,0,866.8033,90,26271.67,0,912.4363,78,26937.4,0,799.7419,95,28927,0,878.7723,93,26772.23,0,932.2513,74
CY3_HYB,2600040,18644.59,0,730.687,77,16642.27,0,702.0244,56,17367.23,0,690.3359,57,18389.88,0,626.9817,61,17322.34,0,585.9655,78,17790.49,0,666.9033,56,18400.89,0,672.2699,64,17787.7,0,650.7264,63
CY3_HYB,5820544,1643.429,0,80.89136,33,1726.7,0,95.86104,34,1645.24,0,74.06718,33,1622.933,0,113.9458,28,1695.624,0,75.11439,44,1360.19,0,68.87464,41,1387.277,0,78.17374,34,1595.434,0,102.1324,30
CY3_HYB,6450180,56083.82,0,965.5835,118,59232.25,0,1154.066,90,56920.95,0,1122.009,84,60646.41,0,937.7192,88,54692.5,0,1128.305,112,57902.66,0,908.9593,101,58644.32,0,978.7961,118,57755.29,0,1032.154,107
HOUSEKEEPING,10220,275.8048,0.02882206,8.8081,118,250.8705,0.04135338,9.963436,74,258.9524,0.01879699,7.895058,98,264.1503,0.03634085,11.0195,86,275.9567,0.05639098,9.629638,108,268.9545,0.05137845,8.849866,100,271.4453,0.02380952,9.217148,112,279.1026,0.03634085,10.60564,99
HOUSEKEEPING,520379,68326.79,0,500.4949,119,68407.4,0,550.8994,106,67983.02,0,607.0919,116,69834.16,0,519.5573,100,66786.67,0,574.2304,124,67293.39,0,555.3209,122,65615.09,0,764.2695,119,66072.48,0,567.2555,125
HOUSEKEEPING,1010296,4451.558,0,152.5778,32,4356.524,0,197.7823,34,4683.888,0,203.2616,24,4710.931,0,165.1063,37,4012.28,0,122.633,34,3973.518,0,181.3996,31,3918.115,0,171.6694,44,3605.545,0,153.2101,28
HOUSEKEEPING,1030133,2696.475,0,78.14822,89,2472.542,0,75.06303,69,2702.173,0,76.00453,97,2964.032,0,71.3642,102,3074.806,0,80.15617,103,3320.053,0,78.7318,103,3328.24,0,93.62424,106,3546.982,0,68.81662,106
HOUSEKEEPING,1690689,69781.31,0,419.9596,99,70681.72,0,392.0459,79,70260.41,0,368.3241,93,70637.09,0,331.1168,117,69515.18,0,397.2235,143,69905.34,0,455.6501,122,70326.28,0,513.8288,111,69577.42,0,496.6542,114
HOUSEKEEPING,2260521,43208.14,0,1395.677,69,46625.61,0,1346.823,68,29826.9,0,763.2542,89,28042.81,0,744.3741,66,29096.55,0,845.2916,80,27786.68,0,714.209,80,27370.28,0,779.1783,73,27384.2,0,727.5311,68
HOUSEKEEPING,2470521,64175.47,0,650.4521,92,63094.03,0,845.1127,78,63563.73,0,1166.298,77,66058.46,0,760.7374,87,59977.83,0,681.7148,123,60004.93,0,1035.053,99,60638.68,0,788.5051,110,57469.34,0,928.1857,111
HOUSEKEEPING,2680722,374.4091,0.002506266,9.506964,108,218.4282,0.1140351,7.568247,96,199.7576,0.1829574,7.004641,95,249.6071,0.05513784,7.56531,97,349.8927,0.01002506,15.74173,86,303.4186,0.02005013,10.673,87,317.6473,0.003759399,8.956351,107,287.0711,0.03132832,9.879114,88
HOUSEKEEPING,4640114,39137.86,0,779.9515,89,24526.92,0,728.5695,51,20083.46,0,784.7897,47,27522.79,0,733.6327,63,29955.22,0,750.6111,90,27393.96,0,709.4075,70,30486.85,0,877.0103,74,29933.65,0,797.6984,69
HOUSEKEEPING,4830750,352.7223,0.002506266,12.77068,96,293.5892,0.0112782,9.642713,88,329.0036,0.005012531,8.904099,120,333.6213,0.005012531,9.168027,133,326.6651,0.01629073,10.17055,107,352.0319,0.01002506,10.15581,124,326.6625,0.003759399,11.99434,115,311.5314,0.01629073,7.822512,106
HOUSEKEEPING,5870154,50087.98,0,864.6274,140,48784.94,0,954.4935,104,50708.84,0,1096.048,93,49769.81,0,1039.645,114,43308.2,0,1100.5,103,44040.54,0,1017.485,115,40410.37,0,914.3514,125,41054.03,0,970.7533,111
HOUSEKEEPING,5960379,62583.54,0,1335.074,21,64383.68,0,1399.706,21,57032.02,0,1952.666,24,52434.57,0,2256.135,21,48013.95,0,2713.656,19,43261.17,0,1926.732,22,51176.45,0,2190.215,26,52013.31,0,1676.409,23
HOUSEKEEPING,6280626,70868.57,0,507.9265,71,71546.05,0,545.0981,59,69565.24,0,457.0011,75,70412.85,0,436.3625,75,69854.5,0,416.2101,88,69568.43,0,498.6387,74,70113.14,0,501.286,73,68081.04,0,597.041,65
HOUSEKEEPING,6940475,68968.53,0,606.4603,99,68172.3,0,581.0082,118,68522.27,0,469.137,108,68976.38,0,616.0707,109,65622.2,0,587.6322,124,65698.73,0,609.6892,143,64737.69,0,828.7363,96,65340.41,0,613.1754,114
LABELING,780743,190.4581,0.3634085,6.697655,98,174.6217,0.4674186,6.084808,95,160.4861,0.6892231,5.052396,84,176.5075,0.4335839,6.458158,95,201.5292,0.4498747,7.150578,109,204.7774,0.3997494,8.556696,84,209.9339,0.1867168,8.737514,95,184.7452,0.60401,6.487913,91
LABELING,940722,183.0465,0.4511278,8.777086,58,148.5541,0.8746867,7.065264,51,171.8091,0.4774436,9.611907,42,151.7105,0.8508772,6.726726,57,167.5961,0.9035088,7.324531,69,200.3113,0.4573935,9.495281,63,160.2592,0.8784461,6.638458,58,171.5982,0.8132832,8.899655,59
LABELING,1940497,165.7021,0.7268171,5.320234,100,162.231,0.6666667,6.856012,87,172.0846,0.4686717,6.208519,97,162.6106,0.650376,6.786347,95,180.9763,0.7280702,6.577432,105,169.3183,0.9398496,5.008657,99,169.4898,0.6992481,5.718545,101,177.8818,0.7180451,6.301404,109
LABELING,4250634,170.69,0.6491228,7.434729,82,166.3724,0.593985,8.502242,66,170.5251,0.4937343,7.018637,83,165.2837,0.6127819,6.920625,91,198.7357,0.4736842,7.868495,101,209.2391,0.3533835,8.257143,99,187.2888,0.3947369,5.807834,116,191.4712,0.4899749,7.975729,73
LABELING,4670747,185.0383,0.4210526,6.12153,96,177.6357,0.414787,7.4111,85,206.2025,0.1629073,7.122688,109,189.9878,0.2681704,6.945113,90,201.6994,0.4486215,7.411795,73,221.3992,0.2481203,9.804557,101,193.7745,0.3170426,6.425658,100,200.9377,0.358396,7.872173,115
LABELING,5340458,169.0345,0.6704261,5.370725,120,155.84,0.7819549,5.383275,101,162.0822,0.6629072,5.784679,112,159.6995,0.716792,5.470167,97,182.6717,0.6929824,6.69745,109,184.476,0.7330827,5.990295,100,168.5973,0.7192982,5.185462,122,169.468,0.8433584,5.109727,109
LABELING,6180066,192.2677,0.3408521,7.058241,117,186.3327,0.3182957,6.900562,75,201.8789,0.1779449,8.065729,99,195.4342,0.2280702,8.447097,71,213.6591,0.3270677,7.937279,110,222.816,0.2368421,7.976716,106,196.1299,0.2907268,7.142796,107,206.6104,0.302005,8.101212,97
LABELING,7160747,158.6844,0.8320802,5.862847,111,159.1494,0.7205514,5.150421,83,153.6564,0.7844611,5.177815,96,155.0116,0.8082707,4.96426,102,176.2165,0.7994987,7.123029,93,174.7392,0.8822055,4.73289,104,173.5685,0.6215539,5.813874,121,179.8864,0.6904762,5.835056,106
LOW_STRINGENCY_HYB,1400044,28266.01,0,1257.084,65,29124.52,0,854.4493,62,25823.77,0,1007.448,63,27936.67,0,866.8033,90,26271.67,0,912.4363,78,26937.4,0,799.7419,95,28927,0,878.7723,93,26772.23,0,932.2513,74
LOW_STRINGENCY_HYB,1980167,9548.425,0,398.5594,117,8692.851,0,322.877,99,8461.069,0,316.4142,111,9805.741,0,338.7881,104,8393.997,0,256.3582,125,9578.155,0,361.0364,141,11729.24,0,451.9761,126,11284.61,0,434.0022,120
LOW_STRINGENCY_HYB,2600040,18644.59,0,730.687,77,16642.27,0,702.0244,56,17367.23,0,690.3359,57,18389.88,0,626.9817,61,17322.34,0,585.9655,78,17790.49,0,666.9033,56,18400.89,0,672.2699,64,17787.7,0,650.7264,63
LOW_STRINGENCY_HYB,4900050,853.0963,0,48.71547,74,741.5938,0,35.54726,59,642.804,0,33.06132,65,682.9811,0,29.79222,77,732.9158,0,43.50939,83,812.0455,0,44.36927,74,946.0507,0,43.39068,99,1033.711,0,50.16321,79
LOW_STRINGENCY_HYB,6450180,56083.82,0,965.5835,118,59232.25,0,1154.066,90,56920.95,0,1122.009,84,60646.41,0,937.7192,88,54692.5,0,1128.305,112,57902.66,0,908.9593,101,58644.32,0,978.7961,118,57755.29,0,1032.154,107
NEGATIVE,10343,191.4472,0.3496241,13.12054,32,223.1007,0.09649123,16.38568,29,203.9798,0.1754386,15.6792,37,180.3262,0.3646617,9.424283,42,204.775,0.4172932,13.84995,40,232.5126,0.1754386,15.46636,35,226.9977,0.1065163,21.36319,32,225.1539,0.1754386,14.28378,45
NEGATIVE,10356,192.1833,0.3433584,14.70009,29,207.2933,0.1591479,21.92356,27,153.1239,0.7944862,11.84898,25,166.1797,0.593985,11.73831,29,189.4233,0.5902256,10.22975,31,191.1198,0.6052632,9.479468,34,147.3757,0.9824561,6.503343,37,184.649,0.6077694,10.94783,23
NEGATIVE,10692,197.1214,0.2957394,12.455,34,176.5265,0.4385965,7.014446,27,169.2196,0.5200501,7.827888,30,175.4579,0.4423559,8.075838,42,225.5887,0.235589,11.96552,43,203.8811,0.4085213,12.50469,31,202.3376,0.2368421,12.3709,28,190.8838,0.4962406,7.745608,34
NEGATIVE,10747,200.7051,0.2694235,9.868411,26,219.176,0.112782,17.85182,22,200.2714,0.1829574,9.30355,23,205.5259,0.1716792,15.78549,26,227.9034,0.2130326,22.37771,20,253.0928,0.08521304,21.17325,26,201.1921,0.2443609,12.59607,29,207.3082,0.2982456,14.95523,29
NEGATIVE,20022,200.8196,0.2681704,12.9742,28,180.5297,0.377193,9.005507,34,180.2059,0.3671679,14.68714,26,191.8926,0.2556391,12.60673,30,231.1157,0.1904762,23.74816,26,206.29,0.3859649,13.64544,27,182.4719,0.4674186,10.34571,31,178.0622,0.7142857,8.18984,42
NEGATIVE,20091,163.0285,0.7744361,11.06912,34,188.1994,0.3032582,14.3402,34,184.7448,0.2982456,13.88161,27,163.6072,0.6340852,9.059425,27,205.1571,0.4122807,11.94685,39,155.2833,0.9924812,6.189456,33,176.4986,0.5714286,7.634688,45,198.551,0.3922306,8.329035,38
NEGATIVE,20445,190.3181,0.3671679,11.47697,43,167.8543,0.5701754,9.466981,23,178.8715,0.377193,9.332885,33,168.0527,0.5614035,9.342725,29,234.5548,0.1716792,17.67679,31,211.91,0.3320802,11.15923,37,182.3638,0.4686717,11.40823,27,204.0803,0.3258145,11.614,36
NEGATIVE,50332,242.3127,0.0802005,13.45549,38,211.7124,0.1428571,14.41515,27,200.6875,0.1804511,12.56378,39,224.3155,0.1015038,17.84367,22,216.8762,0.2919799,10.85576,39,221.0862,0.2506266,14.28987,34,205.8896,0.2180451,11.91687,36,219.3346,0.2067669,12.95483,26
NEGATIVE,50475,213.1567,0.1917293,11.12005,29,249.7197,0.04511278,27.77747,23,198.9341,0.1854637,27.77043,21,246.5572,0.06140351,21.71567,28,232.9235,0.179198,17.23824,37,273.4251,0.04636591,19.97834,34,243.8485,0.0726817,21.49361,33,216.9447,0.2318296,11.21697,27
NEGATIVE,50647,212.8903,0.1942356,15.16812,39,198.5833,0.2155388,14.27862,28,187.9846,0.254386,13.06825,23,184.2227,0.3182957,10.9148,29,213.7422,0.3245614,18.92357,25,258.7621,0.07518797,23.55678,29,195.2491,0.302005,13.58355,30,172.5302,0.7982456,9.55255,26
NEGATIVE,60095,182.563,0.4561403,12.28462,29,199.8551,0.20802,12.79741,25,167.6644,0.556391,9.93244,32,165.511,0.6077694,9.574259,29,163.9398,0.9360902,7.386959,32,185.8018,0.7030075,12.56897,31,170.6996,0.6779448,8.414927,41,190.1613,0.5062656,11.27023,39
NEGATIVE,60241,172.5376,0.6177945,8.67549,36,184.9956,0.3258145,14.55688,24,194.3068,0.2205514,11.73688,33,126.5624,0.9987469,7.962716,26,178.3122,0.7756892,13.78277,30,218.1154,0.2794486,12.96717,30,175.4498,0.5927318,11.30967,38,190.6164,0.5025063,12.72201,34
NEGATIVE,60246,163.6556,0.7631579,10.08057,32,160.3581,0.7005013,12.50446,16,131.9606,0.9786968,6.657534,23,161.7037,0.6691729,7.919748,24,173.6094,0.8345864,8.605038,43,188.9245,0.6353384,15.22397,30,167.4768,0.7456141,10.56484,28,162.8195,0.9172933,7.915588,33
NEGATIVE,60554,209.0072,0.2117794,13.31194,31,171.4368,0.508772,8.264731,26,160.9596,0.6817043,8.463346,25,183.6227,0.3258145,9.863672,26,190.8703,0.5639098,10.81663,34,207.1459,0.3709273,11.92938,29,168.708,0.7180451,9.438709,30,199.759,0.3721805,10.63691,29
NEGATIVE,70484,214.591,0.1817043,16.2423,32,204.0064,0.1766917,10.97204,34,172.0071,0.4736842,7.643219,34,200.6118,0.1967418,10.19304,38,196.8121,0.4912281,8.756161,44,207.5932,0.3671679,9.885272,41,202.4849,0.2343358,13.27299,32,210.3068,0.2706767,11.0632,40
NEGATIVE,70520,185.6482,0.4097744,12.21117,33,179.3896,0.4022556,7.993031,17,185.7088,0.2894737,9.222475,28,189.2147,0.2756892,9.900834,30,180.072,0.7418546,11.85689,26,218.5314,0.2769423,11.33534,32,194.0373,0.3145363,12.20501,30,200.5018,0.3634085,15.39702,31
NEGATIVE,70551,297.009,0.01002506,20.78878,33,279.5587,0.01879699,22.90535,27,270.8924,0.01629073,19.22896,24,368.7042,0.002506266,40.84249,34,383.6932,0.005012531,45.48411,28,253.2733,0.0839599,12.08278,42,252.4888,0.05012531,18.27221,20,301.4157,0.01879699,25.97404,31
NEGATIVE,110246,197.0798,0.2982456,12.92394,26,189.2825,0.2882206,12.17114,29,181.7672,0.3421053,9.086625,31,187.0983,0.2894737,9.587738,20,215.2394,0.3082707,12.08276,35,192.958,0.5776942,8.562249,38,172.7765,0.6390978,8.216177,33,204.0643,0.3270677,10.68343,43
NEGATIVE,110291,137.8414,0.9799499,5.900913,29,153.3723,0.8170426,7.967528,30,139.9045,0.9473684,7.963511,38,131.5871,0.991228,8.194383,37,148.5036,0.9924812,8.572001,33,159.0852,0.9837093,8.178664,34,153.2064,0.9536341,7.605684,45,174.9515,0.7681704,10.17261,30
NEGATIVE,110307,174.3446,0.575188,9.647662,33,189.3173,0.2869674,14.16556,26,175.0658,0.4348371,14.44695,30,187.0592,0.2907268,10.15746,38,209.1533,0.3759398,17.2269,37,203.2408,0.4185464,17.15666,21,183.4575,0.452381,8.307441,40,185.8815,0.5776942,9.385667,36
NEGATIVE,110669,170.9313,0.6453634,9.257143,39,170.2963,0.5338346,9.243447,24,185.4057,0.2932331,12.62572,25,186.7989,0.2957394,11.13994,40,198.4544,0.4786967,12.85102,25,176.0793,0.858396,11.47667,32,183.3997,0.4536341,11.71983,41,158.9574,0.9511278,7.83797,31
NEGATIVE,130113,174.7879,0.5701754,10.44688,41,172.8743,0.4887218,10.56539,34,158.0676,0.7180451,7.413356,33,144.903,0.9210526,8.040956,30,184.733,0.6641604,9.940667,35,194.6562,0.5413534,11.06906,40,196.437,0.2857143,11.88738,35,173.1981,0.7932331,9.008873,45
NEGATIVE,130678,177.9203,0.5137845,9.392151,33,171.6386,0.5037594,9.434663,36,160.7756,0.6854637,6.734836,52,175.0408,0.4511278,8.181823,34,174.3347,0.820802,5.924628,31,173.3301,0.8922306,9.329997,31,170.5557,0.6804512,6.579038,38,187.7149,0.5488722,8.176558,44
NEGATIVE,130685,193.5237,0.3320802,10.6,29,177.7306,0.4135338,10.10305,30,161.6122,0.6741855,8.213169,29,178.4001,0.4035088,12.48685,25,223.0623,0.2506266,16.92105,40,194.2939,0.5526316,10.16305,42,175.845,0.5827067,9.461789,42,186.3318,0.5701754,8.182037,46
NEGATIVE,150202,132.9181,0.9899749,5.846516,33,151.2092,0.8483709,8.005113,31,137.4137,0.9598997,7.548723,39,161.945,0.6654136,9.004184,34,183.09,0.6854637,10.30747,32,169.4443,0.9385965,9.406541,36,161.3289,0.8609022,6.322537,41,179.8686,0.6917293,10.86667,32
NEGATIVE,150440,198.5072,0.2819549,12.47945,42,191.8842,0.264411,13.30025,24,191.5809,0.2318296,12.91751,30,192.0859,0.2531328,11.22142,23,215.4802,0.3057644,13.73388,39,210.5729,0.3433584,13.49585,28,234.3949,0.08897243,18.96965,30,278.7039,0.04010025,27.91115,26
NEGATIVE,150497,165.6201,0.7280702,8.637706,42,135.9129,0.9749373,6.476125,30,145.1144,0.9047619,4.993111,47,160.8565,0.6954888,7.983336,24,171.9878,0.8558897,10.68771,35,186.9252,0.679198,7.952691,35,196.1989,0.2894737,8.1016,46,188.9161,0.5288221,9.572976,27
NEGATIVE,150747,131.3994,0.991228,8.081939,38,151.818,0.8333333,9.555193,30,155.1732,0.7631579,6.078797,27,142.7446,0.9360902,5.574391,42,174.2672,0.8245614,11.24399,39,160.611,0.9774436,9.704147,35,165.8735,0.7807018,10.59767,32,162.3787,0.924812,9.427764,33
NEGATIVE,160181,182.4926,0.4573935,11.06476,36,174.0372,0.4724311,13.20272,21,160.2331,0.6929824,10.47359,31,183.9743,0.3195489,9.638045,37,171.8334,0.858396,7.928649,41,213.4106,0.3132832,14.74887,29,192.6662,0.3270677,11.27414,35,198.7056,0.3884712,7.283456,33
NEGATIVE,160279,189.6346,0.3746867,10.49397,32,249.2169,0.04887218,22.42009,28,191.5481,0.2330827,9.427602,31,185.0955,0.3095238,8.011453,32,227.783,0.2155388,16.63517,37,208.9223,0.3546366,9.951952,36,209.6994,0.1879699,12.12988,34,221.9256,0.1954887,16.50777,24
NEGATIVE,160358,176.4034,0.5451128,8.043242,40,152.0605,0.8308271,9.250274,39,177.1424,0.4085213,12.24689,32,166.7564,0.5814536,10.24109,35,214.9663,0.3120301,14.68409,36,196.3284,0.5175439,10.65314,42,190.0219,0.3558897,9.665509,43,175.2603,0.7619048,7.208256,40
NEGATIVE,160754,170.7811,0.6466165,9.432715,29,163.263,0.6553885,9.948076,24,160.3272,0.6917293,6.252446,36,161.6217,0.6729323,8.055678,36,178.3174,0.7744361,14.06969,21,179.1524,0.820802,8.503139,43,167.6331,0.7393484,8.246225,37,181.5195,0.6641604,8.504035,37
NEGATIVE,240053,177.7915,0.5175439,12.1141,26,159.2085,0.7205514,9.030062,33,150.7819,0.8308271,8.787621,23,159.4689,0.7243108,7.753412,27,215.7843,0.3032582,14.64824,36,177.3329,0.8433584,8.287827,37,162.6456,0.8320802,8.442911,35,170.4001,0.8320802,11.78333,32
NEGATIVE,240347,187.2316,0.3947369,8.219066,35,176.0399,0.4486215,13.80105,23,171.369,0.4837093,10.1904,35,157.1105,0.7794486,7.750381,37,202.4593,0.4411027,12.53573,35,189.1918,0.6315789,11.01818,45,186.6471,0.3984962,7.019887,55,189.3975,0.5238096,12.0054,31
NEGATIVE,240364,185.2639,0.4172932,8.575357,38,165.1353,0.6165413,12.56919,24,168.7057,0.5288221,8.637008,28,172.4629,0.4912281,10.34742,37,205.3723,0.4097744,12.35687,31,212.9232,0.3182957,13.02277,33,179.8064,0.518797,11.01604,30,168.2659,0.8596491,7.173801,43
NEGATIVE,240368,159.3199,0.8233083,9.321546,36,166.8563,0.5839599,9.912748,33,163.9109,0.6290727,8.877892,37,166.7314,0.5827067,8.621536,39,164.9991,0.9285714,10.25384,31,182.1238,0.7706767,8.517883,40,190.381,0.3521303,10.95101,44,182.2929,0.6491228,7.367786,50
NEGATIVE,270114,173.192,0.60401,7.75924,43,143.7137,0.9323308,10.17154,28,164.9791,0.60401,16.42064,22,160.6719,0.7042606,8.512271,31,176.4783,0.7982456,12.83675,35,213.5417,0.3120301,13.87991,30,175.33,0.593985,9.382292,42,185.7832,0.5789474,8.563683,41
NEGATIVE,270504,167.1493,0.7030075,8.281511,33,155.6842,0.7844611,9.77426,27,162.7105,0.6566416,8.208782,35,146.4848,0.8997494,9.660291,27,152.6475,0.981203,10.24006,26,179.7264,0.8082707,8.776808,39,160.4409,0.8759398,10.12235,31,175.3885,0.7593985,12.66393,27
NEGATIVE,270672,245.9112,0.07518797,16.65537,28,210.5903,0.1478697,14.23196,32,232.8544,0.06766918,12.21224,29,251.2853,0.05137845,17.9106,24,251.2369,0.1065163,17.09857,23,293.8245,0.02631579,19.33305,27,265.3308,0.03383459,15.79305,35,270.1347,0.04511278,23.14554,21
NEGATIVE,290519,222.5129,0.1466165,11.60699,30,180.8091,0.368421,11.41305,28,204.4729,0.1716792,12.67179,26,208.1132,0.1553885,13.40193,33,230.195,0.197995,14.03213,35,263.2324,0.06140351,18.48424,33,214.4506,0.1641604,13.91785,32,224.6393,0.1779449,10.45597,50
NEGATIVE,290593,173.7694,0.5864662,9.634675,30,172.7887,0.4912281,12.59931,23,161.3036,0.679198,9.033349,32,172.2324,0.4962406,8.41962,38,203.4026,0.4335839,11.24272,35,188.8871,0.6365915,8.253464,42,166.427,0.7706767,7.988692,35,196.2322,0.4285714,9.479797,43
NEGATIVE,360500,289.644,0.01629073,15.52305,34,297.7365,0.00877193,24.72065,22,294.671,0.007518797,17.46569,36,267.8426,0.03007519,14.50589,30,291.0176,0.04260652,15.1975,43,282.9518,0.03884712,19.20767,29,346.6144,0.002506266,29.69682,30,294.9632,0.02631579,11.26538,39
NEGATIVE,360735,160.3676,0.8157895,8.779585,37,182.9525,0.3533835,12.07223,31,145.9176,0.8972431,4.817106,35,173.0591,0.4824561,11.57323,31,179.7015,0.7468672,10.93386,40,175.0028,0.8746867,9.196524,32,172.2929,0.6528822,8.846527,48,183.7429,0.6203008,8.748051,44
NEGATIVE,380168,156.1376,0.8634085,7.509003,36,167.8987,0.5689223,9.945285,39,180.2513,0.3646617,13.03024,38,192.5906,0.2506266,12.25432,40,206.7047,0.3984962,18.24444,31,201.7939,0.443609,8.893189,43,174.256,0.6140351,11.19353,34,203.8942,0.3295739,10.44934,39
NEGATIVE,380239,175.3387,0.5626566,9.677567,39,170.7729,0.5213032,12.02936,27,204.8405,0.1691729,14.63945,33,198.1781,0.2142857,9.919811,39,199.077,0.4711779,13.55317,38,227.2257,0.2142857,14.75319,31,193.6952,0.3182957,11.02797,34,181.5009,0.6679198,10.20371,36
NEGATIVE,380364,192.2587,0.3421053,8.849326,36,188.972,0.2969925,11.91717,32,175.1593,0.4323308,9.927916,42,162.5112,0.6528822,6.916946,44,200.2047,0.4598998,15.40794,30,180.0033,0.8057644,8.198586,35,163.3468,0.820802,8.244871,32,188.6616,0.5363408,10.93476,33
NEGATIVE,380575,201.5358,0.2656642,11.24397,28,191.8936,0.2631579,12.72108,22,197.0667,0.1992481,13.18116,23,178.87,0.3947369,11.6743,26,260.3234,0.07894737,25.69007,26,198.7734,0.4862155,12.67939,31,195.4653,0.2982456,11.37894,30,235.2941,0.1240602,16.45049,23
NEGATIVE,430112,191.1322,0.3571429,9.490699,30,164.0757,0.641604,10.19235,28,165.826,0.585213,8.863475,36,173.7009,0.4786967,9.428144,30,194.8188,0.5125313,10.82717,41,206.3427,0.3847118,9.162451,46,174.0003,0.6165413,10.46585,38,204.8716,0.3220551,14.237,35
NEGATIVE,430161,147.7652,0.943609,8.369957,42,145.2849,0.9160401,9.101588,29,137.933,0.9561403,6.495789,28,167.6465,0.5689223,10.16902,34,178.9522,0.7581454,10.83146,42,161.3116,0.9749373,6.413549,44,143.7073,0.9937344,7.119911,34,154.5897,0.9724311,8.72056,37
NEGATIVE,430239,249.2412,0.0689223,13.86964,41,207.9147,0.1566416,14.38014,27,195.7369,0.2117794,15.26191,33,221.0582,0.1090226,11.46403,33,253.2412,0.09398496,19.68225,30,236.6566,0.1516291,16.428,33,204.9209,0.2243108,11.38381,31,242.8185,0.10401,14.69963,41
NEGATIVE,450082,208.6866,0.216792,9.880036,39,158.8687,0.7243108,14.99391,23,194.1517,0.2218045,10.78173,26,189.6873,0.273183,10.21417,25,239.3237,0.1516291,19.76896,24,223.2174,0.2368421,9.939682,40,187.0023,0.3972431,10.03074,34,226.9861,0.1616541,18.57874,32
NEGATIVE,460066,170.6665,0.650376,12.43215,29,140.1397,0.9448621,7.66934,23,156.5723,0.7431078,8.517738,38,148.4366,0.8809524,8.993414,27,161.5511,0.9473684,9.558505,34,162.2635,0.9724311,6.651335,27,153.8543,0.9473684,7.093773,33,168.9111,0.8521304,11.73966,33
NEGATIVE,460082,206.4298,0.2368421,9.942013,40,220.0656,0.1077694,13.54551,29,257.161,0.02005013,26.71923,26,228.0921,0.09398496,16.25555,27,236.2708,0.1666667,16.39153,35,232.2137,0.1779449,13.48267,20,218.4631,0.141604,13.13731,44,228.8994,0.1453634,13.36597,32
NEGATIVE,460129,151.3708,0.9197995,11.95933,29,119.0218,0.9987469,6.001772,35,133.8253,0.9686717,5.765326,41,129.4322,0.9924812,7.235936,40,153.098,0.9786968,7.403978,41,158.8695,0.9849624,8.374491,37,147.7144,0.9799499,8.208617,32,155.6227,0.9686717,10.45431,32
NEGATIVE,460164,154.5231,0.8822055,6.181818,41,160.765,0.6942356,10.53696,33,124.7936,0.9924812,6.371835,27,152.3875,0.8433584,6.998914,35,185.2636,0.660401,11.33881,33,180.1349,0.8007519,9.745308,37,170.9231,0.6716792,11.56796,39,177.4132,0.7268171,9.313532,43
NEGATIVE,460398,165.4702,0.7330827,7.573573,40,181.184,0.3634085,16.28774,19,164.1918,0.622807,10.06007,32,175.1402,0.4486215,12.26783,30,189.4602,0.5889724,13.98557,30,191.7833,0.593985,11.55355,34,166.794,0.7631579,8.796547,28,187.5987,0.5513784,9.863458,33
NEGATIVE,460458,267.4016,0.03634085,17.41982,29,219.0794,0.1140351,15.26793,27,244.3432,0.04010025,16.66056,33,245.2595,0.0651629,12.09911,32,258.0908,0.08270676,17.38611,29,261.4382,0.06641604,21.38468,25,217.2289,0.1491228,11.48238,22,238.9182,0.112782,16.15211,32
